,Year,Quarter,UKOS,Mode,Country,Purpose,Package,Age,Sex,Duration of trip,Number of visits,Number of nights,Expenditure,Sample,Continent,Length of stay,Period
1109,2023,1,1,1,32,1,1,2,2.0,2,10351.974,47835.707,3907482.178,11.0,Europe,Medium stay,Jan - Mar
1110,2023,1,1,1,32,1,1,3,1.0,1,24022.096,63280.09,9693938.089,24.0,Europe,Short stay,Jan - Mar
1111,2023,1,1,1,32,1,1,3,1.0,2,12099.041,53677.033,7539427.093,13.0,Europe,Medium stay,Jan - Mar
1112,2023,1,1,1,32,1,1,3,2.0,1,18628.845,46012.505,6923854.212,20.0,Europe,Short stay,Jan - Mar
1113,2023,1,1,1,32,1,1,3,2.0,2,6291.299,40135.671,4111007.576,7.0,Europe,Medium stay,Jan - Mar
1114,2023,1,1,1,32,1,1,4,1.0,1,5234.923,12685.526,2913302.726,7.0,Europe,Short stay,Jan - Mar
1115,2023,1,1,1,32,1,1,4,1.0,2,3796.531,23711.247,1945061.19,3.0,Europe,Medium stay,Jan - Mar
1116,2023,1,1,1,32,1,1,4,2.0,1,5940.79,15007.578,1500741.31,6.0,Europe,Short stay,Jan - Mar
1117,2023,1,1,1,32,1,1,4,2.0,2,874.306,4371.532,563927.584,1.0,Europe,Medium stay,Jan - Mar
1118,2023,1,1,1,32,1,1,5,1.0,1,7551.017,16452.213,1697801.149,4.0,Europe,Short stay,Jan - Mar
1119,2023,1,1,1,32,1,1,5,1.0,2,458.865,3212.057,206489.403,1.0,Europe,Medium stay,Jan - Mar
1120,2023,1,1,1,32,1,1,5,2.0,1,4382.269,12068.813,1376955.731,5.0,Europe,Short stay,Jan - Mar
1121,2023,1,1,1,32,1,1,6,1.0,1,6347.895,18280.371,8032632.051,4.0,Europe,Short stay,Jan - Mar
1122,2023,1,1,1,32,1,1,6,1.0,2,3959.924,33052.662,2228352.803,3.0,Europe,Medium stay,Jan - Mar
1123,2023,1,1,1,32,1,1,6,2.0,1,430.433,1291.299,182933.96,1.0,Europe,Short stay,Jan - Mar
1124,2023,1,1,1,32,1,1,6,2.0,2,4349.881,17399.526,2488964.659,2.0,Europe,Medium stay,Jan - Mar
1125,2023,1,1,1,32,1,1,7,1.0,1,2096.752,6290.255,762297.811,3.0,Europe,Short stay,Jan - Mar
1126,2023,1,1,1,32,1,1,7,2.0,1,3331.0,9993.0,1463877.34,3.0,Europe,Short stay,Jan - Mar
1127,2023,1,1,1,32,1,1,7,2.0,2,1007.038,5035.191,906334.411,1.0,Europe,Medium stay,Jan - Mar
1128,2023,1,1,1,32,1,1,9,1.0,1,3247.037,9741.11,1385858.084,2.0,Europe,Short stay,Jan - Mar
1129,2023,1,1,1,32,1,1,9,1.0,2,3493.79,15448.229,2035256.64,2.0,Europe,Medium stay,Jan - Mar
1130,2023,1,1,1,32,1,1,9,2.0,1,2331.602,4663.204,750775.896,1.0,Europe,Short stay,Jan - Mar
1131,2023,1,1,1,32,1,1,9,2.0,2,1258.8,5035.198,675975.351,1.0,Europe,Medium stay,Jan - Mar
1132,2023,1,1,1,32,1,2,2,1.0,1,4746.008,13474.709,2239447.324,7.0,Europe,Short stay,Jan - Mar
1133,2023,1,1,1,32,1,2,2,1.0,2,8290.518,35450.336,6580573.186,8.0,Europe,Medium stay,Jan - Mar
1134,2023,1,1,1,32,1,2,2,2.0,1,10165.221,26253.609,5230827.41,8.0,Europe,Short stay,Jan - Mar
1135,2023,1,1,1,32,1,2,2,2.0,2,4969.764,20676.571,2403659.542,6.0,Europe,Medium stay,Jan - Mar
1136,2023,1,1,1,32,1,2,3,1.0,1,6863.242,18206.465,3281337.264,9.0,Europe,Short stay,Jan - Mar
1137,2023,1,1,1,32,1,2,3,1.0,2,3031.815,14773.419,1765694.046,4.0,Europe,Medium stay,Jan - Mar
1138,2023,1,1,1,32,1,2,3,2.0,1,4348.442,12127.963,1781509.166,6.0,Europe,Short stay,Jan - Mar
1139,2023,1,1,1,32,1,2,3,2.0,2,3135.059,14793.241,1140456.5,2.0,Europe,Medium stay,Jan - Mar
1140,2023,1,1,1,32,1,2,4,1.0,2,1403.766,7363.675,980215.104,2.0,Europe,Medium stay,Jan - Mar
1141,2023,1,1,1,32,1,2,4,2.0,1,3631.098,9928.8,2147424.746,4.0,Europe,Short stay,Jan - Mar
1142,2023,1,1,1,32,1,2,5,1.0,1,2175.034,5995.644,1072664.514,3.0,Europe,Short stay,Jan - Mar
1143,2023,1,1,1,32,1,2,5,2.0,1,1447.19,3812.11,614314.16,3.0,Europe,Short stay,Jan - Mar
1144,2023,1,1,1,32,1,2,6,1.0,1,822.788,2468.363,310190.929,1.0,Europe,Short stay,Jan - Mar
1145,2023,1,1,1,32,1,2,6,1.0,2,628.287,4398.012,604412.555,1.0,Europe,Medium stay,Jan - Mar
1146,2023,1,1,1,32,1,2,7,2.0,1,2449.522,4899.043,796094.56,1.0,Europe,Short stay,Jan - Mar
1147,2023,1,1,1,32,1,2,9,2.0,1,994.524,2983.573,430629.086,1.0,Europe,Short stay,Jan - Mar
1148,2023,1,1,1,32,2,1,2,1.0,1,1746.858,4810.14,1057874.612,2.0,Europe,Short stay,Jan - Mar
1149,2023,1,1,1,32,2,1,2,1.0,2,689.05,3445.251,689050.212,1.0,Europe,Medium stay,Jan - Mar
1150,2023,1,1,1,32,2,1,2,1.0,4,2253.006,139686.356,6222801.865,1.0,Europe,Long stay,Jan - Mar
1151,2023,1,1,1,32,2,1,2,2.0,1,2879.955,8209.431,1347338.816,2.0,Europe,Short stay,Jan - Mar
1152,2023,1,1,1,32,2,1,3,1.0,1,5770.664,15176.355,2465727.08,4.0,Europe,Short stay,Jan - Mar
1153,2023,1,1,1,32,2,1,3,1.0,4,387.904,14352.453,775808.252,1.0,Europe,Long stay,Jan - Mar
1154,2023,1,1,1,32,2,1,3,2.0,1,5788.595,10509.369,2695288.718,4.0,Europe,Short stay,Jan - Mar
1155,2023,1,1,1,32,2,1,4,1.0,1,15223.674,28934.407,5133092.481,10.0,Europe,Short stay,Jan - Mar
1156,2023,1,1,1,32,2,1,4,1.0,2,2579.084,15407.43,1448462.485,4.0,Europe,Medium stay,Jan - Mar
1157,2023,1,1,1,32,2,1,4,2.0,0,1067.818,0.0,373736.313,1.0,Europe,None - in transit,Jan - Mar
1158,2023,1,1,1,32,2,1,4,2.0,1,4210.495,6346.133,1904969.69,3.0,Europe,Short stay,Jan - Mar
1159,2023,1,1,1,32,2,1,5,1.0,1,10697.337,19305.814,4526878.814,8.0,Europe,Short stay,Jan - Mar
1160,2023,1,1,1,32,2,1,5,1.0,2,2894.884,11579.536,2389546.014,2.0,Europe,Medium stay,Jan - Mar
1161,2023,1,1,1,32,2,1,5,1.0,3,3874.275,54239.856,6491855.276,2.0,Europe,Medium stay,Jan - Mar
1162,2023,1,1,1,32,2,1,5,2.0,2,763.315,3053.259,152662.94,1.0,Europe,Medium stay,Jan - Mar
1163,2023,1,1,1,32,2,1,6,1.0,1,3677.963,4538.829,663845.347,3.0,Europe,Short stay,Jan - Mar
1164,2023,1,1,1,32,2,1,6,1.0,2,2602.068,10408.273,1606482.323,3.0,Europe,Medium stay,Jan - Mar
1165,2023,1,1,1,32,2,1,7,1.0,1,1900.36,3800.719,1687519.387,1.0,Europe,Short stay,Jan - Mar
1166,2023,1,1,1,32,2,1,9,1.0,2,797.515,3190.06,544702.726,1.0,Europe,Medium stay,Jan - Mar
1167,2023,1,1,1,32,2,2,3,1.0,1,1473.068,1473.068,402147.621,1.0,Europe,Short stay,Jan - Mar
1168,2023,1,1,1,32,2,2,3,2.0,1,1900.36,3800.719,779147.465,1.0,Europe,Short stay,Jan - Mar
1169,2023,1,1,1,32,2,2,4,1.0,1,435.034,1305.103,361948.673,1.0,Europe,Short stay,Jan - Mar
1170,2023,1,1,1,32,2,2,4,2.0,1,458.865,1376.596,459783.071,1.0,Europe,Short stay,Jan - Mar
1171,2023,1,1,1,32,2,2,5,1.0,1,1679.568,5038.704,1048158.585,2.0,Europe,Short stay,Jan - Mar
1172,2023,1,1,1,32,2,2,5,1.0,2,1900.36,19003.597,2588289.87,1.0,Europe,Medium stay,Jan - Mar
1173,2023,1,1,1,32,2,2,5,2.0,1,797.515,1595.03,357286.707,1.0,Europe,Short stay,Jan - Mar
1174,2023,1,1,1,32,2,2,5,2.0,2,529.459,2117.837,440510.049,1.0,Europe,Medium stay,Jan - Mar
1175,2023,1,1,1,32,2,2,6,1.0,1,1067.818,3203.454,652436.82,1.0,Europe,Short stay,Jan - Mar
1176,2023,1,1,1,32,4,1,2,1.0,1,3015.246,6030.493,359207.05,2.0,Europe,Short stay,Jan - Mar
1177,2023,1,1,1,32,4,1,2,1.0,2,5610.269,44210.438,1158477.893,4.0,Europe,Medium stay,Jan - Mar
1178,2023,1,1,1,32,4,1,2,1.0,3,830.807,12462.108,0.0,1.0,Europe,Medium stay,Jan - Mar
1179,2023,1,1,1,32,4,1,2,2.0,1,2331.602,4663.204,1165801.081,1.0,Europe,Short stay,Jan - Mar
1180,2023,1,1,1,32,4,1,2,2.0,2,5438.141,31126.379,2463781.604,4.0,Europe,Medium stay,Jan - Mar
1181,2023,1,1,1,32,4,1,3,1.0,1,4686.47,10203.747,1306203.62,4.0,Europe,Short stay,Jan - Mar
1182,2023,1,1,1,32,4,1,3,1.0,2,2459.129,26352.784,568665.627,3.0,Europe,Medium stay,Jan - Mar
1183,2023,1,1,1,32,4,1,3,1.0,3,1473.068,39772.842,1473068.207,1.0,Europe,Medium stay,Jan - Mar
1184,2023,1,1,1,32,4,1,3,2.0,1,2578.159,7734.476,183395.897,3.0,Europe,Short stay,Jan - Mar
1185,2023,1,1,1,32,4,1,3,2.0,2,1256.575,5654.587,263880.741,2.0,Europe,Medium stay,Jan - Mar
1186,2023,1,1,1,32,4,1,3,2.0,3,2024.53,40490.601,1012265.015,1.0,Europe,Medium stay,Jan - Mar
1187,2023,1,1,1,32,4,1,4,1.0,1,387.904,1163.712,96976.032,1.0,Europe,Short stay,Jan - Mar
1188,2023,1,1,1,32,4,1,4,1.0,2,611.223,4278.558,108797.629,1.0,Europe,Medium stay,Jan - Mar
1189,2023,1,1,1,32,4,1,4,2.0,1,6653.655,10949.044,744125.71,4.0,Europe,Short stay,Jan - Mar
1190,2023,1,1,1,32,4,1,4,2.0,3,2266.259,36260.14,199430.773,1.0,Europe,Medium stay,Jan - Mar
1191,2023,1,1,1,32,4,1,5,2.0,2,7814.645,49022.753,2732076.07,4.0,Europe,Medium stay,Jan - Mar
1192,2023,1,1,1,32,4,1,6,1.0,1,1155.54,3466.62,153686.831,1.0,Europe,Short stay,Jan - Mar
1193,2023,1,1,1,32,4,1,6,1.0,2,387.904,3103.233,34523.467,1.0,Europe,Medium stay,Jan - Mar
1194,2023,1,1,1,32,4,1,6,2.0,1,874.306,1748.613,306007.216,1.0,Europe,Short stay,Jan - Mar
1195,2023,1,1,1,32,4,1,7,1.0,1,994.524,2983.573,209844.658,1.0,Europe,Short stay,Jan - Mar
1196,2023,1,1,1,32,4,1,7,2.0,3,2451.11,43387.831,887301.088,3.0,Europe,Medium stay,Jan - Mar
1197,2023,1,1,1,32,4,2,5,1.0,2,1232.099,4928.395,474357.993,1.0,Europe,Medium stay,Jan - Mar
1198,2023,1,1,1,32,5,1,2,1.0,1,817.963,1635.927,40898.163,1.0,Europe,Short stay,Jan - Mar
1199,2023,1,1,1,33,1,1,2,1.0,2,874.306,3497.225,830591.016,1.0,Europe,Medium stay,Jan - Mar
1200,2023,1,1,1,33,1,1,2,2.0,5,874.306,106665.373,3063569.388,1.0,Europe,Long stay,Jan - Mar
1201,2023,1,1,1,33,1,1,3,1.0,2,2162.118,8648.474,393222.784,2.0,Europe,Medium stay,Jan - Mar
1202,2023,1,1,1,33,1,1,3,2.0,2,2445.41,13226.89,2945649.3,3.0,Europe,Medium stay,Jan - Mar
1203,2023,1,1,1,33,1,1,4,1.0,2,1177.649,10999.747,1223928.571,2.0,Europe,Medium stay,Jan - Mar
1204,2023,1,1,1,33,1,1,4,2.0,2,2039.23,12207.456,952105.789,2.0,Europe,Medium stay,Jan - Mar
1205,2023,1,1,1,33,1,1,5,1.0,1,689.05,2067.151,1378100.424,1.0,Europe,Short stay,Jan - Mar
1206,2023,1,1,1,33,1,1,5,1.0,2,4264.506,27205.384,4228159.436,3.0,Europe,Medium stay,Jan - Mar
1207,2023,1,1,1,33,1,1,5,2.0,2,488.599,2442.996,488599.241,1.0,Europe,Medium stay,Jan - Mar
1208,2023,1,1,1,33,1,1,6,1.0,1,689.05,2067.151,438235.935,1.0,Europe,Short stay,Jan - Mar
1209,2023,1,1,1,33,1,1,6,2.0,2,2347.375,14084.247,2813563.901,2.0,Europe,Medium stay,Jan - Mar
1210,2023,1,1,1,33,1,1,9,,1,2331.602,4663.204,1112174.232,1.0,Europe,Short stay,Jan - Mar
1211,2023,1,1,1,33,1,1,9,2.0,1,1473.068,4419.205,936871.38,1.0,Europe,Short stay,Jan - Mar
1212,2023,1,1,1,33,1,2,3,1.0,2,2495.308,15921.017,15834850.76,2.0,Europe,Medium stay,Jan - Mar
1213,2023,1,1,1,33,1,2,4,1.0,2,2799.431,19821.536,2851553.211,3.0,Europe,Medium stay,Jan - Mar
1214,2023,1,1,1,33,1,2,5,1.0,2,628.287,4398.012,798553.386,1.0,Europe,Medium stay,Jan - Mar
1215,2023,1,1,1,33,1,2,5,2.0,1,882.053,2646.159,1062874.056,1.0,Europe,Short stay,Jan - Mar
1216,2023,1,1,1,33,1,2,6,1.0,1,1884.247,5652.742,1032567.619,1.0,Europe,Short stay,Jan - Mar
1217,2023,1,1,1,33,1,2,6,1.0,2,458.865,3670.923,746573.909,1.0,Europe,Medium stay,Jan - Mar
1218,2023,1,1,1,33,1,2,7,1.0,2,1740.28,19143.077,4738781.69,1.0,Europe,Medium stay,Jan - Mar
1219,2023,1,1,1,33,2,1,3,2.0,1,4333.769,11117.06,979808.689,2.0,Europe,Short stay,Jan - Mar
1220,2023,1,1,1,33,2,1,4,1.0,1,4958.843,9429.086,3328374.944,3.0,Europe,Short stay,Jan - Mar
1221,2023,1,1,1,33,2,1,4,1.0,3,628.287,8796.025,21990.062,1.0,Europe,Medium stay,Jan - Mar
1222,2023,1,1,1,33,2,1,7,1.0,2,1473.068,10311.477,736534.104,1.0,Europe,Medium stay,Jan - Mar
1223,2023,1,1,1,33,2,2,4,1.0,1,628.287,628.287,198538.843,1.0,Europe,Short stay,Jan - Mar
1224,2023,1,1,1,33,2,2,4,1.0,3,628.287,8796.025,1166729.849,1.0,Europe,Medium stay,Jan - Mar
1225,2023,1,1,1,33,2,2,4,1.0,4,628.287,17592.049,2768234.633,1.0,Europe,Long stay,Jan - Mar
1226,2023,1,1,1,33,3,1,2,2.0,3,2449.522,36742.826,5019070.01,1.0,Europe,Medium stay,Jan - Mar
1227,2023,1,1,1,33,4,1,1,1.0,3,2266.259,56656.47,226625.878,1.0,Europe,Medium stay,Jan - Mar
1228,2023,1,1,1,33,4,1,2,1.0,1,1884.247,3768.495,898786.048,1.0,Europe,Short stay,Jan - Mar
1229,2023,1,1,1,33,4,1,2,2.0,2,5389.875,28633.153,866876.832,3.0,Europe,Medium stay,Jan - Mar
1230,2023,1,1,1,33,4,1,2,2.0,3,3138.572,63460.489,765524.429,2.0,Europe,Medium stay,Jan - Mar
1231,2023,1,1,1,33,4,1,2,2.0,4,1884.247,54643.177,471061.87,1.0,Europe,Long stay,Jan - Mar
1232,2023,1,1,1,33,4,1,3,1.0,0,1473.068,0.0,136995.343,1.0,Europe,None - in transit,Jan - Mar
1233,2023,1,1,1,33,4,1,3,2.0,1,628.287,1884.862,62828.748,1.0,Europe,Short stay,Jan - Mar
1234,2023,1,1,1,33,4,1,3,2.0,2,6062.186,37999.731,987463.892,5.0,Europe,Medium stay,Jan - Mar
1235,2023,1,1,1,33,4,1,3,2.0,4,628.287,18848.624,62828.748,1.0,Europe,Long stay,Jan - Mar
1236,2023,1,1,1,33,4,1,4,1.0,1,1482.093,2964.187,518732.683,1.0,Europe,Short stay,Jan - Mar
1237,2023,1,1,1,33,4,1,5,1.0,2,628.287,2513.15,62828.748,1.0,Europe,Medium stay,Jan - Mar
1238,2023,1,1,1,33,4,1,5,2.0,2,1900.36,13302.518,1710323.703,1.0,Europe,Medium stay,Jan - Mar
1239,2023,1,1,1,33,4,1,6,2.0,2,882.053,6174.372,441026.579,1.0,Europe,Medium stay,Jan - Mar
1240,2023,1,1,1,33,4,1,7,2.0,2,628.287,8167.737,251314.992,1.0,Europe,Medium stay,Jan - Mar
1241,2023,1,1,1,34,1,1,1,1.0,1,1989.049,4972.622,364990.472,2.0,Europe,Short stay,Jan - Mar
1242,2023,1,1,1,34,1,1,1,1.0,2,874.306,4371.532,131145.95,1.0,Europe,Medium stay,Jan - Mar
1243,2023,1,1,1,34,1,1,1,1.0,3,994.524,13923.342,478366.259,1.0,Europe,Medium stay,Jan - Mar
1244,2023,1,1,1,34,1,1,1,2.0,1,2266.259,4532.518,56656.47,1.0,Europe,Short stay,Jan - Mar
1245,2023,1,1,1,34,1,1,1,2.0,2,1007.038,9063.344,377639.338,1.0,Europe,Medium stay,Jan - Mar
1246,2023,1,1,1,34,1,1,2,1.0,1,6284.083,15591.466,1241934.584,7.0,Europe,Short stay,Jan - Mar
1247,2023,1,1,1,34,1,1,2,1.0,2,16949.879,94880.687,5181901.678,13.0,Europe,Medium stay,Jan - Mar
1248,2023,1,1,1,34,1,1,2,2.0,1,5569.294,15234.813,2103617.145,4.0,Europe,Short stay,Jan - Mar
1249,2023,1,1,1,34,1,1,2,2.0,2,3080.309,13787.14,821099.301,4.0,Europe,Medium stay,Jan - Mar
1250,2023,1,1,1,34,1,1,3,1.0,1,8407.315,18111.047,1492622.882,7.0,Europe,Short stay,Jan - Mar
1251,2023,1,1,1,34,1,1,3,1.0,2,7943.675,46566.747,3815459.023,10.0,Europe,Medium stay,Jan - Mar
1252,2023,1,1,1,34,1,1,3,2.0,1,8382.824,24153.947,3529003.077,6.0,Europe,Short stay,Jan - Mar
1253,2023,1,1,1,34,1,1,3,2.0,2,5012.443,29347.048,1962163.023,4.0,Europe,Medium stay,Jan - Mar
1254,2023,1,1,1,34,1,1,4,1.0,1,3717.532,11152.595,929382.952,1.0,Europe,Short stay,Jan - Mar
1255,2023,1,1,1,34,1,1,4,1.0,2,5501.062,32774.23,3086650.977,5.0,Europe,Medium stay,Jan - Mar
1256,2023,1,1,1,34,1,1,4,1.0,3,874.306,18360.433,3060072.163,1.0,Europe,Medium stay,Jan - Mar
1257,2023,1,1,1,34,1,1,4,2.0,1,2465.739,6393.294,781495.183,2.0,Europe,Short stay,Jan - Mar
1258,2023,1,1,1,34,1,1,4,2.0,2,2007.848,14054.938,1706671.034,2.0,Europe,Medium stay,Jan - Mar
1259,2023,1,1,1,34,1,1,5,1.0,1,6305.84,17048.69,1513837.573,7.0,Europe,Short stay,Jan - Mar
1260,2023,1,1,1,34,1,1,5,1.0,2,2456.34,12281.698,687175.651,2.0,Europe,Medium stay,Jan - Mar
1261,2023,1,1,1,34,1,1,5,1.0,3,994.524,20885.013,702134.26,1.0,Europe,Medium stay,Jan - Mar
1262,2023,1,1,1,34,1,1,5,2.0,1,4590.973,12089.343,862927.497,4.0,Europe,Short stay,Jan - Mar
1263,2023,1,1,1,34,1,1,5,2.0,2,1860.972,12638.902,253156.274,2.0,Europe,Medium stay,Jan - Mar
1264,2023,1,1,1,34,1,1,6,1.0,1,874.306,874.306,113659.823,1.0,Europe,Short stay,Jan - Mar
1265,2023,1,1,1,34,1,1,6,1.0,2,4132.854,16531.416,1627941.557,4.0,Europe,Medium stay,Jan - Mar
1266,2023,1,1,1,34,1,1,6,2.0,1,387.904,1163.712,116371.238,1.0,Europe,Short stay,Jan - Mar
1267,2023,1,1,1,34,1,1,6,2.0,2,1600.7,11204.898,609046.382,2.0,Europe,Medium stay,Jan - Mar
1268,2023,1,1,1,34,1,1,7,1.0,1,488.599,977.198,122149.81,1.0,Europe,Short stay,Jan - Mar
1269,2023,1,1,1,34,1,1,7,1.0,2,1628.322,6513.289,425353.802,2.0,Europe,Medium stay,Jan - Mar
1270,2023,1,1,1,34,1,1,7,2.0,2,3657.155,23207.539,1970763.357,2.0,Europe,Medium stay,Jan - Mar
1271,2023,1,1,1,34,1,1,9,1.0,1,3708.321,6225.92,646984.503,2.0,Europe,Short stay,Jan - Mar
1272,2023,1,1,1,34,1,1,9,1.0,2,387.904,2715.329,202485.954,1.0,Europe,Medium stay,Jan - Mar
1273,2023,1,1,1,34,1,1,9,1.0,3,1973.916,27634.821,949453.496,1.0,Europe,Medium stay,Jan - Mar
1274,2023,1,1,1,34,1,1,9,9.0,2,1862.5,7450.0,607175.012,1.0,Europe,Medium stay,Jan - Mar
1275,2023,1,1,1,34,1,2,1,2.0,1,1007.038,3021.115,175224.653,1.0,Europe,Short stay,Jan - Mar
1276,2023,1,1,1,34,1,2,2,1.0,2,1900.36,9501.798,1106009.328,1.0,Europe,Medium stay,Jan - Mar
1277,2023,1,1,1,34,1,2,2,2.0,1,994.524,1989.049,62655.04,1.0,Europe,Short stay,Jan - Mar
1278,2023,1,1,1,34,1,2,2,2.0,2,1256.38,5823.036,444090.018,2.0,Europe,Medium stay,Jan - Mar
1279,2023,1,1,1,34,1,2,3,1.0,1,1845.884,3691.768,420077.116,2.0,Europe,Short stay,Jan - Mar
1280,2023,1,1,1,34,1,2,3,1.0,2,3373.428,13493.712,364363.536,2.0,Europe,Medium stay,Jan - Mar
1281,2023,1,1,1,34,1,2,3,2.0,2,6688.301,39502.194,2704314.265,4.0,Europe,Medium stay,Jan - Mar
1282,2023,1,1,1,34,1,2,4,1.0,2,1003.924,7027.469,563201.441,1.0,Europe,Medium stay,Jan - Mar
1283,2023,1,1,1,34,1,2,4,2.0,1,2449.522,7348.565,654022.3,1.0,Europe,Short stay,Jan - Mar
1284,2023,1,1,1,34,1,2,5,1.0,1,1900.36,5701.079,378171.574,1.0,Europe,Short stay,Jan - Mar
1285,2023,1,1,1,34,1,2,5,1.0,2,6351.202,29729.964,3252847.749,5.0,Europe,Medium stay,Jan - Mar
1286,2023,1,1,1,34,1,2,5,2.0,1,3717.532,11152.595,1208197.837,1.0,Europe,Short stay,Jan - Mar
1287,2023,1,1,1,34,1,2,5,2.0,2,1900.36,9501.798,687930.2,1.0,Europe,Medium stay,Jan - Mar
1288,2023,1,1,1,34,1,2,6,1.0,2,1900.36,7601.439,896969.764,1.0,Europe,Medium stay,Jan - Mar
1289,2023,1,1,1,34,1,2,6,2.0,2,2697.875,10791.499,775155.918,2.0,Europe,Medium stay,Jan - Mar
1290,2023,1,1,1,34,1,2,6,2.0,3,529.459,7412.429,729065.31,1.0,Europe,Medium stay,Jan - Mar
1291,2023,1,1,1,34,1,2,7,1.0,1,387.904,1163.712,186193.981,1.0,Europe,Short stay,Jan - Mar
1292,2023,1,1,1,34,1,2,7,1.0,2,874.306,4371.532,420541.346,1.0,Europe,Medium stay,Jan - Mar
1293,2023,1,1,1,34,1,2,7,2.0,1,1185.419,3556.257,351231.36,2.0,Europe,Short stay,Jan - Mar
1294,2023,1,1,1,34,1,2,9,2.0,2,1007.038,4028.153,352463.382,1.0,Europe,Medium stay,Jan - Mar
1295,2023,1,1,1,34,2,1,2,1.0,2,874.306,5245.838,437153.166,1.0,Europe,Medium stay,Jan - Mar
1296,2023,1,1,1,34,2,1,3,2.0,1,2467.593,6408.254,1182198.259,2.0,Europe,Short stay,Jan - Mar
1297,2023,1,1,1,34,2,1,3,2.0,2,2946.136,20622.955,1941503.897,2.0,Europe,Medium stay,Jan - Mar
1298,2023,1,1,1,34,2,1,4,1.0,1,5759.549,11519.099,1886116.875,4.0,Europe,Short stay,Jan - Mar
1299,2023,1,1,1,34,2,1,4,2.0,1,1473.068,2946.136,294613.641,1.0,Europe,Short stay,Jan - Mar
1300,2023,1,1,1,34,2,1,5,1.0,1,3421.378,9257.095,1430980.343,3.0,Europe,Short stay,Jan - Mar
1301,2023,1,1,1,34,2,1,5,1.0,2,4240.175,23759.475,3991562.909,2.0,Europe,Medium stay,Jan - Mar
1302,2023,1,1,1,34,2,1,5,2.0,2,1469.11,8860.014,2368717.503,2.0,Europe,Medium stay,Jan - Mar
1303,2023,1,1,1,34,2,1,6,1.0,3,1900.36,26605.035,3528967.907,1.0,Europe,Medium stay,Jan - Mar
1304,2023,1,1,1,34,2,1,6,2.0,2,994.524,8950.72,745893.336,1.0,Europe,Medium stay,Jan - Mar
1305,2023,1,1,1,34,2,1,9,1.0,1,2968.44,6931.405,1135513.754,2.0,Europe,Short stay,Jan - Mar
1306,2023,1,1,1,34,2,2,5,1.0,2,435.034,4350.345,540747.837,1.0,Europe,Medium stay,Jan - Mar
1307,2023,1,1,1,34,2,2,6,2.0,3,1900.36,26605.035,3528967.907,1.0,Europe,Medium stay,Jan - Mar
1308,2023,1,1,1,34,4,1,1,1.0,1,874.306,1748.613,28852.109,1.0,Europe,Short stay,Jan - Mar
1309,2023,1,1,1,34,4,1,1,1.0,2,4456.642,20294.159,485217.267,4.0,Europe,Medium stay,Jan - Mar
1310,2023,1,1,1,34,4,1,1,1.0,3,1473.068,20622.955,490531.713,1.0,Europe,Medium stay,Jan - Mar
1311,2023,1,1,1,34,4,1,1,2.0,1,5021.91,15065.729,236598.753,4.0,Europe,Short stay,Jan - Mar
1312,2023,1,1,1,34,4,1,1,2.0,2,6801.435,45541.548,1387197.97,6.0,Europe,Medium stay,Jan - Mar
1313,2023,1,1,1,34,4,1,1,2.0,3,994.524,14917.867,497262.224,1.0,Europe,Medium stay,Jan - Mar
1314,2023,1,1,1,34,4,1,2,1.0,1,994.524,1989.049,122326.507,1.0,Europe,Short stay,Jan - Mar
1315,2023,1,1,1,34,4,1,2,1.0,2,8469.951,59331.815,1382907.945,7.0,Europe,Medium stay,Jan - Mar
1316,2023,1,1,1,34,4,1,2,1.0,4,1989.049,81551.005,1926393.855,2.0,Europe,Long stay,Jan - Mar
1317,2023,1,1,1,34,4,1,2,2.0,1,3850.021,6833.595,647237.302,4.0,Europe,Short stay,Jan - Mar
1318,2023,1,1,1,34,4,1,2,2.0,2,387.904,2715.329,19395.206,1.0,Europe,Medium stay,Jan - Mar
1319,2023,1,1,1,34,4,1,2,2.0,3,4687.859,81324.544,3087893.256,4.0,Europe,Medium stay,Jan - Mar
1320,2023,1,1,1,34,4,1,2,2.0,4,1155.54,36977.283,577770.043,1.0,Europe,Long stay,Jan - Mar
1321,2023,1,1,1,34,4,1,3,1.0,1,5028.989,10554.451,512066.92,5.0,Europe,Short stay,Jan - Mar
1322,2023,1,1,1,34,4,1,3,1.0,2,23065.817,155547.933,4986773.957,25.0,Europe,Medium stay,Jan - Mar
1323,2023,1,1,1,34,4,1,3,1.0,3,11844.455,200233.01,8054326.594,12.0,Europe,Medium stay,Jan - Mar
1324,2023,1,1,1,34,4,1,3,1.0,4,1473.068,55976.592,982536.494,1.0,Europe,Long stay,Jan - Mar
1325,2023,1,1,1,34,4,1,3,2.0,1,18331.125,45567.356,1386167.734,15.0,Europe,Short stay,Jan - Mar
1326,2023,1,1,1,34,4,1,3,2.0,2,26265.813,188046.735,7582878.716,29.0,Europe,Medium stay,Jan - Mar
1327,2023,1,1,1,34,4,1,3,2.0,3,14696.603,257337.489,9693583.859,10.0,Europe,Medium stay,Jan - Mar
1328,2023,1,1,1,34,4,1,3,2.0,4,5598.91,192277.139,3802776.79,5.0,Europe,Long stay,Jan - Mar
1329,2023,1,1,1,34,4,1,4,1.0,1,10862.312,26460.802,1492984.458,11.0,Europe,Short stay,Jan - Mar
1330,2023,1,1,1,34,4,1,4,1.0,2,37740.236,257093.565,11233403.0,32.0,Europe,Medium stay,Jan - Mar
